occupation_code,skill_name,importance_score
51-7011.00,Learning Strategies,2.0
51-7011.00,Monitoring,3.0
51-7021.00,Reading Comprehension,2.75
51-7021.00,Active Listening,3.12
51-7021.00,Writing,2.38
51-7021.00,Speaking,3.0
51-7021.00,Mathematics,2.0
51-7021.00,Science,1.12
51-7021.00,Critical Thinking,3.12
51-7021.00,Active Learning,2.75
51-7021.00,Learning Strategies,2.5
51-7021.00,Monitoring,3.12
51-7031.00,Reading Comprehension,3.0
51-7031.00,Active Listening,2.88
51-7031.00,Writing,2.62
51-7031.00,Speaking,3.0
51-7031.00,Mathematics,2.38
51-7031.00,Science,1.62
51-7031.00,Critical Thinking,3.0
51-7031.00,Active Learning,2.75
51-7031.00,Learning Strategies,2.25
51-7031.00,Monitoring,3.12
51-7032.00,Reading Comprehension,3.12
51-7032.00,Active Listening,3.0
51-7032.00,Writing,2.62
51-7032.00,Speaking,2.88
51-7032.00,Mathematics,3.0
51-7032.00,Science,1.75
51-7032.00,Critical Thinking,3.0
51-7032.00,Active Learning,2.75
51-7032.00,Learning Strategies,2.12
51-7032.00,Monitoring,3.12
51-7041.00,Reading Comprehension,2.38
51-7041.00,Active Listening,2.75
51-7041.00,Writing,1.75
51-7041.00,Speaking,2.62
51-7041.00,Mathematics,2.0
51-7041.00,Science,1.25
51-7041.00,Critical Thinking,3.0
51-7041.00,Active Learning,2.12
51-7041.00,Learning Strategies,2.0
51-7041.00,Monitoring,3.0
51-7042.00,Reading Comprehension,2.75
51-7042.00,Active Listening,2.88
51-7042.00,Writing,1.88
51-7042.00,Speaking,3.0
51-7042.00,Mathematics,2.38
51-7042.00,Science,1.5
51-7042.00,Critical Thinking,3.0
51-7042.00,Active Learning,2.5
51-7042.00,Learning Strategies,2.25
51-7042.00,Monitoring,3.12
51-8011.00,Reading Comprehension,4.0
51-8011.00,Active Listening,3.88
51-8011.00,Writing,3.5
51-8011.00,Speaking,3.25
51-8011.00,Mathematics,2.75
51-8011.00,Science,2.75
51-8011.00,Critical Thinking,3.88
51-8011.00,Active Learning,3.12
51-8011.00,Learning Strategies,3.0
51-8011.00,Monitoring,3.88
51-8012.00,Reading Comprehension,3.62
51-8012.00,Active Listening,3.62
51-8012.00,Writing,3.12
51-8012.00,Speaking,3.5
51-8012.00,Mathematics,2.75
51-8012.00,Science,1.88
51-8012.00,Critical Thinking,3.62
51-8012.00,Active Learning,3.0
51-8012.00,Learning Strategies,2.75
51-8012.00,Monitoring,3.62
51-8013.00,Reading Comprehension,3.12
51-8013.00,Active Listening,3.25
51-8013.00,Writing,3.0
51-8013.00,Speaking,3.38
51-8013.00,Mathematics,2.0
51-8013.00,Science,2.0
51-8013.00,Critical Thinking,3.75
51-8013.00,Active Learning,2.88
51-8013.00,Learning Strategies,2.38
51-8013.00,Monitoring,3.25
51-8013.03,Reading Comprehension,3.0
51-8013.03,Active Listening,3.0
51-8013.03,Writing,3.0
51-8013.03,Speaking,3.0
51-8013.03,Mathematics,2.75
51-8013.03,Science,2.25
51-8013.03,Critical Thinking,3.12
51-8013.03,Active Learning,3.0
51-8013.03,Learning Strategies,3.0
51-8013.03,Monitoring,3.38
51-8013.04,Reading Comprehension,3.25
51-8013.04,Active Listening,3.12
51-8013.04,Writing,3.0
51-8013.04,Speaking,3.12
51-8013.04,Mathematics,3.0
51-8013.04,Science,2.38
51-8013.04,Critical Thinking,3.88
51-8013.04,Active Learning,3.0
51-8013.04,Learning Strategies,2.62
51-8013.04,Monitoring,3.62
51-8021.00,Reading Comprehension,3.12
51-8021.00,Active Listening,3.25
51-8021.00,Writing,2.88
51-8021.00,Speaking,3.0
51-8021.00,Mathematics,2.12
51-8021.00,Science,2.25
51-8021.00,Critical Thinking,3.25
51-8021.00,Active Learning,3.12
51-8021.00,Learning Strategies,2.12
51-8021.00,Monitoring,3.12
51-8031.00,Reading Comprehension,3.0
51-8031.00,Active Listening,3.12
51-8031.00,Writing,2.75
51-8031.00,Speaking,3.12
51-8031.00,Mathematics,2.88
51-8031.00,Science,2.62
51-8031.00,Critical Thinking,3.0
51-8031.00,Active Learning,2.75
51-8031.00,Learning Strategies,2.75
51-8031.00,Monitoring,3.62
51-8091.00,Reading Comprehension,3.12
51-8091.00,Active Listening,3.12
51-8091.00,Writing,3.0
51-8091.00,Speaking,3.12
51-8091.00,Mathematics,2.75
51-8091.00,Science,2.62
51-8091.00,Critical Thinking,3.62
51-8091.00,Active Learning,3.0
51-8091.00,Learning Strategies,2.75
51-8091.00,Monitoring,3.75
51-8092.00,Reading Comprehension,3.12
51-8092.00,Active Listening,3.0
51-8092.00,Writing,3.0
51-8092.00,Speaking,3.0
51-8092.00,Mathematics,2.88
51-8092.00,Science,2.0
51-8092.00,Critical Thinking,3.5
51-8092.00,Active Learning,2.88
51-8092.00,Learning Strategies,2.75
51-8092.00,Monitoring,3.62
51-8093.00,Reading Comprehension,3.5
51-8093.00,Active Listening,3.0
51-8093.00,Writing,3.0
51-8093.00,Speaking,3.12
51-8093.00,Mathematics,2.62
51-8093.00,Science,2.0
51-8093.00,Critical Thinking,3.0
51-8093.00,Active Learning,3.0
51-8093.00,Learning Strategies,2.88
51-8093.00,Monitoring,3.62
51-8099.01,Reading Comprehension,3.5
51-8099.01,Active Listening,3.25
51-8099.01,Writing,3.12
51-8099.01,Speaking,3.25
51-8099.01,Mathematics,2.88
51-8099.01,Science,2.88
51-8099.01,Critical Thinking,3.12
51-8099.01,Active Learning,2.88
51-8099.01,Learning Strategies,2.5
51-8099.01,Monitoring,3.38
51-9011.00,Reading Comprehension,3.12
51-9011.00,Active Listening,3.0
51-9011.00,Writing,3.0
51-9011.00,Speaking,2.88
51-9011.00,Mathematics,2.62
51-9011.00,Science,2.5
51-9011.00,Critical Thinking,3.0
51-9011.00,Active Learning,2.88
51-9011.00,Learning Strategies,2.62
51-9011.00,Monitoring,3.62
51-9012.00,Reading Comprehension,3.0
51-9012.00,Active Listening,3.0
51-9012.00,Writing,2.88
51-9012.00,Speaking,2.88
51-9012.00,Mathematics,2.62
51-9012.00,Science,2.5
51-9012.00,Critical Thinking,3.12
51-9012.00,Active Learning,2.88
51-9012.00,Learning Strategies,2.75
51-9012.00,Monitoring,3.12
51-9021.00,Reading Comprehension,3.0
51-9021.00,Active Listening,3.0
51-9021.00,Writing,2.88
51-9021.00,Speaking,3.0
51-9021.00,Mathematics,2.38
51-9021.00,Science,1.88
51-9021.00,Critical Thinking,2.88
51-9021.00,Active Learning,2.75
51-9021.00,Learning Strategies,2.5
51-9021.00,Monitoring,3.12
51-9022.00,Reading Comprehension,2.75
51-9022.00,Active Listening,2.88
51-9022.00,Writing,2.38
51-9022.00,Speaking,2.88
51-9022.00,Mathematics,2.12
51-9022.00,Science,1.12
51-9022.00,Critical Thinking,2.88
51-9022.00,Active Learning,2.38
51-9022.00,Learning Strategies,2.12
51-9022.00,Monitoring,2.75
51-9023.00,Reading Comprehension,3.12
51-9023.00,Active Listening,2.88
51-9023.00,Writing,2.75
51-9023.00,Speaking,3.0
51-9023.00,Mathematics,2.38
51-9023.00,Science,1.88
51-9023.00,Critical Thinking,3.12
51-9023.00,Active Learning,2.75
51-9023.00,Learning Strategies,2.62
51-9023.00,Monitoring,3.12
51-9031.00,Reading Comprehension,2.75
51-9031.00,Active Listening,2.88
51-9031.00,Writing,2.12
51-9031.00,Speaking,2.88
51-9031.00,Mathematics,2.0
51-9031.00,Science,1.0
51-9031.00,Critical Thinking,2.62
51-9031.00,Active Learning,2.12
51-9031.00,Learning Strategies,2.0
51-9031.00,Monitoring,2.75
51-9032.00,Reading Comprehension,3.12
51-9032.00,Active Listening,2.88
51-9032.00,Writing,2.25
51-9032.00,Speaking,2.75
51-9032.00,Mathematics,2.38
51-9032.00,Science,1.5
51-9032.00,Critical Thinking,2.88
51-9032.00,Active Learning,2.5
51-9032.00,Learning Strategies,2.0
51-9032.00,Monitoring,3.12
51-9041.00,Reading Comprehension,3.0
51-9041.00,Active Listening,3.0
51-9041.00,Writing,2.75
51-9041.00,Speaking,3.12
51-9041.00,Mathematics,2.12
51-9041.00,Science,1.75
51-9041.00,Critical Thinking,3.0
51-9041.00,Active Learning,2.62
51-9041.00,Learning Strategies,2.12
51-9041.00,Monitoring,3.38
51-9051.00,Reading Comprehension,3.12
51-9051.00,Active Listening,3.12
51-9051.00,Writing,2.62
51-9051.00,Speaking,3.12
51-9051.00,Mathematics,2.25
51-9051.00,Science,1.88
51-9051.00,Critical Thinking,3.12
51-9051.00,Active Learning,2.38
51-9051.00,Learning Strategies,2.12
51-9051.00,Monitoring,3.12
51-9061.00,Reading Comprehension,3.12
51-9061.00,Active Listening,3.12
51-9061.00,Writing,3.25
51-9061.00,Speaking,3.12
51-9061.00,Mathematics,2.62
51-9061.00,Science,1.62
51-9061.00,Critical Thinking,3.25
51-9061.00,Active Learning,2.38
51-9061.00,Learning Strategies,2.0
51-9061.00,Monitoring,3.0
51-9071.00,Reading Comprehension,2.75
51-9071.00,Active Listening,3.12
51-9071.00,Writing,2.5
51-9071.00,Speaking,3.0
51-9071.00,Mathematics,2.0
51-9071.00,Science,1.25
51-9071.00,Critical Thinking,3.0
51-9071.00,Active Learning,2.38
51-9071.00,Learning Strategies,2.25
51-9071.00,Monitoring,2.75
51-9071.06,Reading Comprehension,3.0
51-9071.06,Active Listening,3.0
51-9071.06,Writing,2.88
51-9071.06,Speaking,3.0
51-9071.06,Mathematics,2.75
51-9071.06,Science,1.5
51-9071.06,Critical Thinking,3.12
51-9071.06,Active Learning,2.75
51-9071.06,Learning Strategies,2.12
51-9071.06,Monitoring,3.12
51-9081.00,Reading Comprehension,3.38
51-9081.00,Active Listening,3.0
51-9081.00,Writing,2.88
51-9081.00,Speaking,3.0
51-9081.00,Mathematics,2.0
51-9081.00,Science,2.12
51-9081.00,Critical Thinking,3.25
51-9081.00,Active Learning,3.0
51-9081.00,Learning Strategies,2.88
51-9081.00,Monitoring,3.0
51-9082.00,Reading Comprehension,3.62
51-9082.00,Active Listening,3.62
51-9082.00,Writing,2.88
51-9082.00,Speaking,3.62
51-9082.00,Mathematics,2.62
51-9082.00,Science,1.75
51-9082.00,Critical Thinking,3.75
51-9082.00,Active Learning,3.12
51-9082.00,Learning Strategies,2.75
51-9082.00,Monitoring,3.25
51-9083.00,Reading Comprehension,3.0
51-9083.00,Active Listening,2.88
51-9083.00,Writing,2.75
51-9083.00,Speaking,2.88
51-9083.00,Mathematics,2.12
51-9083.00,Science,1.75
51-9083.00,Critical Thinking,3.0
51-9083.00,Active Learning,2.75
51-9083.00,Learning Strategies,2.5
51-9083.00,Monitoring,3.0
51-9111.00,Reading Comprehension,2.88
51-9111.00,Active Listening,3.0
51-9111.00,Writing,2.62
51-9111.00,Speaking,2.75
51-9111.00,Mathematics,2.12
51-9111.00,Science,1.0
51-9111.00,Critical Thinking,2.88
51-9111.00,Active Learning,2.38
51-9111.00,Learning Strategies,2.12
51-9111.00,Monitoring,3.12
51-9123.00,Reading Comprehension,2.75
51-9123.00,Active Listening,2.88
51-9123.00,Writing,2.25
51-9123.00,Speaking,2.75
51-9123.00,Mathematics,1.88
51-9123.00,Science,1.0
51-9123.00,Critical Thinking,2.75
51-9123.00,Active Learning,2.12
51-9123.00,Learning Strategies,2.0
51-9123.00,Monitoring,2.88
51-9124.00,Reading Comprehension,2.62
51-9124.00,Active Listening,2.62
51-9124.00,Writing,2.25
51-9124.00,Speaking,2.62
51-9124.00,Mathematics,2.0
51-9124.00,Science,1.12
51-9124.00,Critical Thinking,2.75
51-9124.00,Active Learning,2.5
51-9124.00,Learning Strategies,2.62
51-9124.00,Monitoring,3.12
51-9141.00,Reading Comprehension,3.38
51-9141.00,Active Listening,3.25
51-9141.00,Writing,2.75
51-9141.00,Speaking,2.88
51-9141.00,Mathematics,1.88
51-9141.00,Science,1.88
51-9141.00,Critical Thinking,3.38
51-9141.00,Active Learning,2.5
51-9141.00,Learning Strategies,2.25
51-9141.00,Monitoring,3.25
51-9151.00,Reading Comprehension,3.25
51-9151.00,Active Listening,3.38
51-9151.00,Writing,2.75
51-9151.00,Speaking,3.25
51-9151.00,Mathematics,2.0
51-9151.00,Science,1.62
51-9151.00,Critical Thinking,3.12
51-9151.00,Active Learning,2.88
51-9151.00,Learning Strategies,2.5
51-9151.00,Monitoring,3.12
51-9161.00,Reading Comprehension,2.88
51-9161.00,Active Listening,3.12
51-9161.00,Writing,2.62
51-9161.00,Speaking,3.0
51-9161.00,Mathematics,2.75
51-9161.00,Science,1.62
51-9161.00,Critical Thinking,3.62
51-9161.00,Active Learning,2.88
51-9161.00,Learning Strategies,2.62
51-9161.00,Monitoring,3.62
51-9162.00,Reading Comprehension,3.0
51-9162.00,Active Listening,3.0
51-9162.00,Writing,2.88
51-9162.00,Speaking,3.0
51-9162.00,Mathematics,3.12
51-9162.00,Science,1.88
51-9162.00,Critical Thinking,3.0
51-9162.00,Active Learning,2.88
51-9162.00,Learning Strategies,2.62
51-9162.00,Monitoring,3.5
51-9191.00,Reading Comprehension,3.0
51-9191.00,Active Listening,3.12
51-9191.00,Writing,2.75
51-9191.00,Speaking,3.12
51-9191.00,Mathematics,2.5
51-9191.00,Science,1.5
51-9191.00,Critical Thinking,2.88
51-9191.00,Active Learning,2.62
51-9191.00,Learning Strategies,2.25
51-9191.00,Monitoring,3.12
51-9192.00,Reading Comprehension,2.75
51-9192.00,Active Listening,2.88
51-9192.00,Writing,2.25
51-9192.00,Speaking,2.88
51-9192.00,Mathematics,2.0
51-9192.00,Science,1.5
51-9192.00,Critical Thinking,2.88
51-9192.00,Active Learning,2.12
51-9192.00,Learning Strategies,2.25
51-9192.00,Monitoring,2.88
51-9193.00,Reading Comprehension,3.0
51-9193.00,Active Listening,3.0
51-9193.00,Writing,2.88
51-9193.00,Speaking,3.12
51-9193.00,Mathematics,2.38
51-9193.00,Science,1.75
51-9193.00,Critical Thinking,3.62
51-9193.00,Active Learning,3.0
51-9193.00,Learning Strategies,2.5
51-9193.00,Monitoring,3.5
51-9194.00,Reading Comprehension,3.12
51-9194.00,Active Listening,3.0
51-9194.00,Writing,2.25
51-9194.00,Speaking,3.0
51-9194.00,Mathematics,2.0
51-9194.00,Science,1.12
51-9194.00,Critical Thinking,3.0
51-9194.00,Active Learning,2.38
51-9194.00,Learning Strategies,2.25
51-9194.00,Monitoring,3.12
51-9195.00,Reading Comprehension,2.88
51-9195.00,Active Listening,2.88
51-9195.00,Writing,2.62
51-9195.00,Speaking,2.75
51-9195.00,Mathematics,2.0
51-9195.00,Science,1.0
51-9195.00,Critical Thinking,2.62
51-9195.00,Active Learning,2.25
51-9195.00,Learning Strategies,2.12
51-9195.00,Monitoring,2.75
51-9195.03,Reading Comprehension,2.88
51-9195.03,Active Listening,3.0
51-9195.03,Writing,2.25
51-9195.03,Speaking,2.88
51-9195.03,Mathematics,2.25
51-9195.03,Science,1.38
51-9195.03,Critical Thinking,3.0
51-9195.03,Active Learning,2.5
51-9195.03,Learning Strategies,2.25
51-9195.03,Monitoring,2.88
51-9195.04,Reading Comprehension,2.88
51-9195.04,Active Listening,3.0
51-9195.04,Writing,2.88
51-9195.04,Speaking,3.0
51-9195.04,Mathematics,2.5
51-9195.04,Science,1.75
51-9195.04,Critical Thinking,3.0
51-9195.04,Active Learning,2.5
51-9195.04,Learning Strategies,2.5
51-9195.04,Monitoring,3.12
51-9195.05,Reading Comprehension,2.75
51-9195.05,Active Listening,3.0
51-9195.05,Writing,2.38
51-9195.05,Speaking,2.88
51-9195.05,Mathematics,2.12
51-9195.05,Science,1.5
51-9195.05,Critical Thinking,3.0
51-9195.05,Active Learning,2.0
51-9195.05,Learning Strategies,1.75
51-9195.05,Monitoring,3.0
51-9196.00,Reading Comprehension,2.75
51-9196.00,Active Listening,3.0
51-9196.00,Writing,2.25
51-9196.00,Speaking,3.0
51-9196.00,Mathematics,2.12
51-9196.00,Science,1.0
51-9196.00,Critical Thinking,3.0
51-9196.00,Active Learning,2.88
51-9196.00,Learning Strategies,2.0
51-9196.00,Monitoring,3.0
51-9197.00,Reading Comprehension,2.25
51-9197.00,Active Listening,3.0
51-9197.00,Writing,2.0
51-9197.00,Speaking,2.62
51-9197.00,Mathematics,1.88
51-9197.00,Science,1.0
51-9197.00,Critical Thinking,3.0
51-9197.00,Active Learning,2.0
51-9197.00,Learning Strategies,2.0
51-9197.00,Monitoring,3.0
51-9198.00,Reading Comprehension,2.62
51-9198.00,Active Listening,2.75
51-9198.00,Writing,2.0
51-9198.00,Speaking,2.62
51-9198.00,Mathematics,2.0
51-9198.00,Science,1.0
51-9198.00,Critical Thinking,2.62
51-9198.00,Active Learning,2.12
51-9198.00,Learning Strategies,2.0
51-9198.00,Monitoring,2.75
53-1041.00,Reading Comprehension,3.25
53-1041.00,Active Listening,3.62
53-1041.00,Writing,3.12
53-1041.00,Speaking,3.62
53-1041.00,Mathematics,3.0
53-1041.00,Science,1.5
53-1041.00,Critical Thinking,3.75
53-1041.00,Active Learning,3.0
53-1041.00,Learning Strategies,3.5
53-1041.00,Monitoring,3.62
53-1042.00,Reading Comprehension,3.12
53-1042.00,Active Listening,3.5
53-1042.00,Writing,3.12
53-1042.00,Speaking,3.62
53-1042.00,Mathematics,2.25
53-1042.00,Science,1.38
53-1042.00,Critical Thinking,3.38
53-1042.00,Active Learning,2.75
53-1042.00,Learning Strategies,3.0
53-1042.00,Monitoring,3.38
53-1042.01,Reading Comprehension,3.5
53-1042.01,Active Listening,3.62
53-1042.01,Writing,3.12
53-1042.01,Speaking,3.88
53-1042.01,Mathematics,2.5
53-1042.01,Science,1.25
53-1042.01,Critical Thinking,3.62
53-1042.01,Active Learning,3.12
53-1042.01,Learning Strategies,3.0
53-1042.01,Monitoring,3.5
53-1043.00,Reading Comprehension,3.62
53-1043.00,Active Listening,4.0
53-1043.00,Writing,3.38
53-1043.00,Speaking,3.88
53-1043.00,Mathematics,2.75
53-1043.00,Science,1.25
53-1043.00,Critical Thinking,3.62
53-1043.00,Active Learning,3.12
53-1043.00,Learning Strategies,3.12
53-1043.00,Monitoring,3.5
53-1044.00,Reading Comprehension,3.62
53-1044.00,Active Listening,3.88
53-1044.00,Writing,3.38
53-1044.00,Speaking,3.88
53-1044.00,Mathematics,2.5
53-1044.00,Science,1.12
53-1044.00,Critical Thinking,3.62
53-1044.00,Active Learning,3.5
53-1044.00,Learning Strategies,3.25
53-1044.00,Monitoring,3.5
53-2011.00,Reading Comprehension,3.88
53-2011.00,Active Listening,4.12
53-2011.00,Writing,3.12
53-2011.00,Speaking,3.75
53-2011.00,Mathematics,3.12
53-2011.00,Science,2.75
53-2011.00,Critical Thinking,4.12
53-2011.00,Active Learning,3.75
53-2011.00,Learning Strategies,3.0
53-2011.00,Monitoring,4.12
53-2012.00,Reading Comprehension,3.75
53-2012.00,Active Listening,3.88
53-2012.00,Writing,3.0
53-2012.00,Speaking,3.75
53-2012.00,Mathematics,2.75
53-2012.00,Science,2.62
53-2012.00,Critical Thinking,4.0
53-2012.00,Active Learning,3.62
53-2012.00,Learning Strategies,3.12
53-2012.00,Monitoring,4.12
53-2021.00,Reading Comprehension,3.75
53-2021.00,Active Listening,4.38
53-2021.00,Writing,3.12
53-2021.00,Speaking,4.25
53-2021.00,Mathematics,2.88
53-2021.00,Science,1.75
53-2021.00,Critical Thinking,4.12
53-2021.00,Active Learning,3.75
53-2021.00,Learning Strategies,3.12
53-2021.00,Monitoring,4.0
53-2022.00,Reading Comprehension,3.75
53-2022.00,Active Listening,4.0
53-2022.00,Writing,3.38
53-2022.00,Speaking,3.75
53-2022.00,Mathematics,2.12
53-2022.00,Science,1.62
53-2022.00,Critical Thinking,3.75
53-2022.00,Active Learning,3.25
53-2022.00,Learning Strategies,3.0
53-2022.00,Monitoring,4.0
53-2031.00,Reading Comprehension,3.12
53-2031.00,Active Listening,3.88
53-2031.00,Writing,3.0
53-2031.00,Speaking,4.12
53-2031.00,Mathematics,2.0
53-2031.00,Science,1.38
53-2031.00,Critical Thinking,3.12
53-2031.00,Active Learning,3.12
53-2031.00,Learning Strategies,2.75
53-2031.00,Monitoring,3.88
53-3011.00,Reading Comprehension,3.25
53-3011.00,Active Listening,3.5
53-3011.00,Writing,2.75
53-3011.00,Speaking,3.38
53-3011.00,Mathematics,2.0
53-3011.00,Science,1.62
53-3011.00,Critical Thinking,3.5
53-3011.00,Active Learning,3.12
53-3011.00,Learning Strategies,2.5
53-3011.00,Monitoring,3.0
53-3031.00,Reading Comprehension,3.0
53-3031.00,Active Listening,3.75
53-3031.00,Writing,2.75
53-3031.00,Speaking,3.62
53-3031.00,Mathematics,2.62
53-3031.00,Science,1.0
53-3031.00,Critical Thinking,3.12
53-3031.00,Active Learning,2.75
53-3031.00,Learning Strategies,2.0
53-3031.00,Monitoring,2.88
53-3032.00,Reading Comprehension,3.0
53-3032.00,Active Listening,2.88
53-3032.00,Writing,2.75
53-3032.00,Speaking,3.0
53-3032.00,Mathematics,2.0
53-3032.00,Science,1.0
53-3032.00,Critical Thinking,3.0
53-3032.00,Active Learning,2.5
53-3032.00,Learning Strategies,2.0
53-3032.00,Monitoring,3.12
53-3033.00,Reading Comprehension,3.12
53-3033.00,Active Listening,3.12
53-3033.00,Writing,2.75
53-3033.00,Speaking,3.12
53-3033.00,Mathematics,2.25
53-3033.00,Science,1.12
53-3033.00,Critical Thinking,3.0
53-3033.00,Active Learning,2.12
53-3033.00,Learning Strategies,2.0
53-3033.00,Monitoring,3.12
53-3051.00,Reading Comprehension,3.0
53-3051.00,Active Listening,3.38
53-3051.00,Writing,2.62
53-3051.00,Speaking,3.12
53-3051.00,Mathematics,1.75
53-3051.00,Science,1.0
53-3051.00,Critical Thinking,3.38
53-3051.00,Active Learning,2.5
53-3051.00,Learning Strategies,2.38
53-3051.00,Monitoring,3.38
53-3052.00,Reading Comprehension,2.75
53-3052.00,Active Listening,3.12
53-3052.00,Writing,2.5
53-3052.00,Speaking,3.0
53-3052.00,Mathematics,2.0
53-3052.00,Science,1.0
53-3052.00,Critical Thinking,3.12
53-3052.00,Active Learning,2.62
53-3052.00,Learning Strategies,2.12
53-3052.00,Monitoring,3.0
53-3053.00,Reading Comprehension,2.88
53-3053.00,Active Listening,3.38
53-3053.00,Writing,2.5
53-3053.00,Speaking,3.12
53-3053.00,Mathematics,1.88
53-3053.00,Science,1.0
53-3053.00,Critical Thinking,3.25
53-3053.00,Active Learning,2.62
53-3053.00,Learning Strategies,2.25
53-3053.00,Monitoring,3.25
53-4011.00,Reading Comprehension,3.12
53-4011.00,Active Listening,3.5
53-4011.00,Writing,2.88
53-4011.00,Speaking,3.38
53-4011.00,Mathematics,2.5
53-4011.00,Science,1.12
53-4011.00,Critical Thinking,3.62
53-4011.00,Active Learning,3.0
53-4011.00,Learning Strategies,2.62
53-4011.00,Monitoring,3.88
53-4013.00,Reading Comprehension,3.12
53-4013.00,Active Listening,3.38
53-4013.00,Writing,2.88
53-4013.00,Speaking,3.5
53-4013.00,Mathematics,2.38
53-4013.00,Science,1.5
53-4013.00,Critical Thinking,3.25
53-4013.00,Active Learning,3.0
53-4013.00,Learning Strategies,2.75
53-4013.00,Monitoring,3.62
53-4022.00,Reading Comprehension,2.88
53-4022.00,Active Listening,3.0
53-4022.00,Writing,2.38
53-4022.00,Speaking,3.0
53-4022.00,Mathematics,1.75
53-4022.00,Science,1.0
53-4022.00,Critical Thinking,3.0
53-4022.00,Active Learning,2.38
53-4022.00,Learning Strategies,2.25
53-4022.00,Monitoring,3.38
53-4031.00,Reading Comprehension,3.12
53-4031.00,Active Listening,3.5
53-4031.00,Writing,3.0
